textid	target	model	tokenizer	predicted	prob	condition
ex232	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.7309504151344299	lexical_overlap
ex233	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.7586842179298401	lexical_overlap
ex234	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.7228829264640808	lexical_overlap
ex235	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5164011120796204	lexical_overlap
ex236	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5145280957221985	lexical_overlap
ex237	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.90040123462677	lexical_overlap
ex238	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.8279200196266174	lexical_overlap
ex239	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.947128176689148	lexical_overlap
ex240	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.4808716177940368	lexical_overlap
ex241	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.8857466578483582	lexical_overlap
ex242	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.7119899392127991	lexical_overlap
ex243	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.4713430404663086	lexical_overlap
ex244	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.4867294728755951	lexical_overlap
ex245	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.4365931451320648	lexical_overlap
ex246	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5392939448356628	lexical_overlap
ex247	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.4771384298801422	lexical_overlap
ex248	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.8277994394302368	lexical_overlap
ex249	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.4818824529647827	lexical_overlap
ex250	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.6989476680755615	lexical_overlap
ex251	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.5778442025184631	lexical_overlap
ex252	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.5396886467933655	lexical_overlap
ex253	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.4885925948619842	lexical_overlap
ex254	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.4288252592086792	lexical_overlap
ex255	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.7718173265457153	lexical_overlap
ex256	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5581058859825134	lexical_overlap
ex257	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5051878690719604	lexical_overlap
ex258	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5703637003898621	lexical_overlap
ex259	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5857551693916321	lexical_overlap
ex260	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.7795601487159729	lexical_overlap
ex261	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.7345187067985535	lexical_overlap
ex262	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5711889266967773	lexical_overlap
ex263	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5346699953079224	lexical_overlap
ex264	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.5079756379127502	lexical_overlap
ex265	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.8773676156997681	lexical_overlap
ex266	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.7772707939147949	lexical_overlap
ex267	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.8048065304756165	lexical_overlap
ex268	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.8122266530990601	lexical_overlap
ex269	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.4284279346466064	lexical_overlap
ex270	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.8102511763572693	lexical_overlap
ex271	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.4998401403427124	lexical_overlap
ex272	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.7022044658660889	lexical_overlap
ex273	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.7143053412437439	lexical_overlap
ex274	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.6317500472068787	lexical_overlap
ex275	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.3759357929229736	lexical_overlap
ex276	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.7884258031845093	lexical_overlap
ex277	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.6475425362586975	lexical_overlap
ex278	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.5880669355392456	lexical_overlap
ex279	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.5013390183448792	lexical_overlap
ex280	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.8500272631645203	lexical_overlap
ex281	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5533692240715027	lexical_overlap
ex282	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.6007041931152344	lexical_overlap
ex283	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.5675408244132996	lexical_overlap
ex284	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.6655154824256897	lexical_overlap
ex285	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.8214076161384583	lexical_overlap
ex286	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.7434543371200562	lexical_overlap
ex287	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.7312242984771729	lexical_overlap
ex288	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.7976338267326355	lexical_overlap
ex289	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.7518558502197266	lexical_overlap
ex290	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.5233767032623291	lexical_overlap
ex291	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.7696338295936584	lexical_overlap
ex292	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.6150986552238464	lexical_overlap
ex293	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.6685595512390137	lexical_overlap
ex294	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.7568107843399048	lexical_overlap
ex295	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.6243942379951477	lexical_overlap
ex296	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5784695744514465	lexical_overlap
ex297	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5323116183280945	lexical_overlap
ex298	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.7920123338699341	lexical_overlap
ex299	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.6951153874397278	lexical_overlap
ex300	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5566738247871399	lexical_overlap
ex301	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.5027912259101868	lexical_overlap
ex302	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.7178452014923096	lexical_overlap
ex303	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.691830575466156	lexical_overlap
ex304	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5563541054725647	lexical_overlap
ex305	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5025349855422974	lexical_overlap
ex306	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.7582583427429199	lexical_overlap
ex307	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.7944666743278503	lexical_overlap
ex308	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.6160504221916199	lexical_overlap
ex309	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.6563600897789001	lexical_overlap
ex310	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5937148928642273	lexical_overlap
ex311	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.4449549615383148	lexical_overlap
ex312	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.6377665400505066	lexical_overlap
ex313	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.4372913837432861	lexical_overlap
ex314	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.6176341772079468	lexical_overlap
ex315	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.6097115874290466	lexical_overlap
ex316	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.5895219445228577	lexical_overlap
ex317	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.8607085347175598	lexical_overlap
ex318	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.5686584115028381	lexical_overlap
ex319	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.3867771923542022	lexical_overlap
ex320	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.843937337398529	lexical_overlap
ex321	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.671047031879425	lexical_overlap
ex322	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.6519983410835266	lexical_overlap
ex323	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.4971689879894256	lexical_overlap
ex324	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.7222164869308472	lexical_overlap
ex325	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.6792557239532471	lexical_overlap
ex326	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.8516053557395935	lexical_overlap
ex327	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.7271292209625244	lexical_overlap
ex328	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.8917425870895386	lexical_overlap
ex329	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.8341125249862671	lexical_overlap
ex330	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.8797501921653748	lexical_overlap
ex331	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.635978639125824	lexical_overlap
ex332	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5032121539115906	lexical_overlap
ex333	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.704581618309021	lexical_overlap
ex334	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.4829442501068115	lexical_overlap
ex335	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.7723650932312012	lexical_overlap
ex336	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.629959225654602	lexical_overlap
ex337	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_1	0.3840192258358001	lexical_overlap
ex338	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.5686915516853333	lexical_overlap
ex339	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.7846323251724243	lexical_overlap
ex340	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.575542688369751	lexical_overlap
ex341	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.8438202142715454	lexical_overlap
ex342	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.4891281127929687	lexical_overlap
ex343	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.5263923406600952	lexical_overlap
ex344	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.4170603156089782	lexical_overlap
ex345	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.6717317700386047	lexical_overlap
ex346	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.6550522446632385	lexical_overlap
ex347	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5598857998847961	lexical_overlap
ex348	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.5574179887771606	lexical_overlap
ex349	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5343847274780273	lexical_overlap
ex350	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.9183763861656188	lexical_overlap
ex351	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.4589138925075531	lexical_overlap
ex352	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.5525427460670471	lexical_overlap
ex353	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.795829176902771	lexical_overlap
ex354	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.6605857014656067	lexical_overlap
ex355	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5305134057998657	lexical_overlap
ex356	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5695695281028748	lexical_overlap
ex357	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.9309585690498352	lexical_overlap
ex358	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.5225810408592224	lexical_overlap
ex359	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.4250281453132629	lexical_overlap
ex360	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.694247305393219	lexical_overlap
ex361	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.8055140376091003	lexical_overlap
ex362	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5395888686180115	lexical_overlap
ex363	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.6478664875030518	lexical_overlap
ex364	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_1	0.4294968545436859	lexical_overlap
ex365	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.451519638299942	lexical_overlap
ex366	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.4605453014373779	lexical_overlap
ex367	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.4391140937805176	lexical_overlap
ex368	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.6130954027175903	lexical_overlap
ex369	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.4771990478038788	lexical_overlap
ex370	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.8038837313652039	lexical_overlap
ex371	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.6192302703857422	lexical_overlap
ex372	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.5010693073272705	lexical_overlap
ex373	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.536926805973053	lexical_overlap
ex374	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.8892003297805786	lexical_overlap
ex375	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.4746241569519043	lexical_overlap
ex376	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.3820393085479736	lexical_overlap
ex377	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.44638791680336	lexical_overlap
ex378	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.6016921401023865	lexical_overlap
ex379	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.6472139954566956	lexical_overlap
ex380	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5672636032104492	lexical_overlap
ex381	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.5509631037712097	lexical_overlap
ex382	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.7742555141448975	lexical_overlap
ex383	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.7850949168205261	lexical_overlap
ex384	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.4559564292430877	lexical_overlap
ex385	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.7531203031539917	lexical_overlap
ex386	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.5570946335792542	lexical_overlap
ex387	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.6733275055885315	lexical_overlap
ex388	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.7165741324424744	lexical_overlap
ex389	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_1	0.5042081475257874	lexical_overlap
ex390	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.7395937442779541	lexical_overlap
ex391	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5990664958953857	lexical_overlap
ex392	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.5990378260612488	lexical_overlap
ex393	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.6279377937316895	lexical_overlap
ex394	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.6613391637802124	lexical_overlap
ex395	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.710343599319458	lexical_overlap
ex396	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.6556604504585266	lexical_overlap
ex397	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.8458248376846313	lexical_overlap
ex398	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5683332085609436	lexical_overlap
ex399	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.8586572408676147	lexical_overlap
ex400	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5431258082389832	lexical_overlap
ex401	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.6841672658920288	lexical_overlap
ex402	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.690582275390625	lexical_overlap
